gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
cel-miR-5547-5p,3.792301010957216,-4.032669623910548,1.2386884544984262,-3.25559636021914,0.0011315449194289576,0.024818551899475138
cel-miR-5548-3p,16.487253313025466,-1.0005601653271168,0.7718238716604837,-1.2963581486207925,0.19485212369563498,0.482306677592838
cel-miR-5548-5p,4.428020658603588,0.2747008197990251,0.9899327693645573,0.2774944201264869,0.781400489754675,0.9116339047137876
cel-miR-5549-3p,1.544424823456488,-0.41881100345309685,1.420145719901771,-0.29490706311607606,0.7680648761977938,0.9116339047137876
cel-miR-5550-3p,1.9606336437284229,0.24141195269922122,1.1455260745758233,0.21074330655337864,0.8330875796743671,0.9307426979125369
cel-miR-5550-5p,8.888670991830935,0.30173060874341523,0.7712149221699185,0.3912406257576746,0.6956193816872348,0.8698904738969985
cel-miR-5551-5p,127.06906879868386,-0.8435856998911172,0.5847798266369586,-1.4425697697927424,0.14914170431047555,0.45729916539848775
cel-miR-5552-3p,60.85082710809381,-3.296271942858666,0.7806431445802827,-4.222508025265406,2.4159879370125972e-05,0.001987150078192861
cel-miR-5552-5p,11.049278269396542,-1.4769740169096335,0.8720754141953625,-1.693631070051886,0.09033541018731997,0.3777301991221966
cel-miR-5553-3p,0.9218079173284431,-1.1554052144767673,1.6410101725840676,-0.7040816893032251,0.4813819025101437,NA
cel-miR-5553-5p,272.687576795121,1.0124146461722634,0.7583189063963459,1.3350776798951534,0.18185092379387846,0.4710941254187875
cel-miR-5592-3p,35.88666372735151,-2.327713873048809,0.7129083620454841,-3.265095483478561,0.001094271819971414,0.024818551899475138
cel-miR-5592-5p,13.617176462281776,-0.8589390660439082,0.7458033057502105,-1.1516965122323954,0.24944580599165692,0.5363900011193146
cel-miR-5593-3p,10.813624303123284,-1.150458762370781,0.7469940564825273,-1.5401176922184667,0.12353166794790343,0.432360837817662
cel-miR-5593-5p,5.191383548564794,-1.4890238341940074,0.9489736497339769,-1.5690887040029207,0.11662727149213055,0.4216524430869335
cel-miR-5594-3p,6.2622918188845444,-1.841327090240579,0.849975780440129,-2.1663288914974905,0.030286063471309698,0.2372408305252593
cel-miR-5594-5p,3.226695057806383,-2.8797479165752873,1.1899106124934218,-2.420138022419064,0.015514617090664384,0.1546760309948055
cel-miR-5595-3p,20.444991790904652,-0.12497545969874306,0.7278413615261747,-0.17170700417009577,0.8636678790711178,0.944009077124245
cel-miR-5595-5p,3.0736178153369482,0.17371458002327167,1.0039189380823363,0.17303646084722477,0.8626227682652196,0.944009077124245
cel-miR-56-3p,25564.75861578751,1.5111169315201936,0.6122634921359783,2.4680826979384682,0.013583893324477606,0.13965940324228537
cel-miR-56-5p,19.75698592248521,0.8592033553570388,0.7538277471948497,1.139787383197705,0.25437489133330826,0.5434372678484313
cel-miR-57-3p,450.3920695991513,0.3727148856118801,0.6204797336012762,0.6006882504423405,0.5480476462694668,0.7831680705768731
cel-miR-57-5p,20272.646988946548,0.15255510062244937,0.4785596179375265,0.3187797191913603,0.7498935583119357,0.9070403701640692
cel-miR-58a-3p,23418.700281117413,0.20060875608377,0.5498791838151333,0.36482333208527795,0.7152432872679129,0.8826765236725304
cel-miR-58a-5p,431.02128453302504,0.9281795231804776,0.6057511517795608,1.532278594029404,0.1254537011068561,0.43446597541216486
cel-miR-58b-3p,1.4552128115512173,-0.2548633525897823,1.2970705162811003,-0.1964915163753121,0.8442254721960725,0.9307426979125369
cel-miR-58b-5p,19.242018838331468,0.4485065701117625,0.6948506080421196,0.6454719401851274,0.5186213964518118,0.7720653367993036
cel-miR-59-3p,51.47232965707293,-0.05093026791484886,0.6582263112619652,-0.07737501075762877,0.9383252196999072,0.9831743072986748
cel-miR-59-5p,0.6673159557750721,-2.733279429696082,1.9126611071006887,-1.4290453335140636,0.15299120411423858,NA
cel-miR-60-3p,4051.3719688406322,0.5624325153907305,0.6199096583972844,0.9072814204005863,0.3642579967791366,0.657733506727963
cel-miR-60-5p,1233.6050871681296,0.20993489191273537,0.6937491723621543,0.30260921421776366,0.7621876916010055,0.9116339047137876
cel-miR-61-3p,1374.084404113858,-0.6891180035917024,0.5860704032677275,-1.1758280229634814,0.2396636058475975,0.5231663447338608
cel-miR-61-5p,216.35059727605002,-0.9814513337013244,0.953916193413955,-1.0288653662423157,NA,NA
cel-miR-62,1281.6529878997953,1.6871931427259304,0.6518836706014778,2.5881813256178003,0.009648417635027618,0.10581098006413622
cel-miR-63-3p,4730.71203389701,0.4927510663872731,0.6306862325845475,0.7812935195493057,0.43462988073017317,0.7224431932115907
cel-miR-63-5p,203.28726978309945,-0.3797429184579509,0.5467041226488762,-0.6946040878894979,0.4873034497097935,0.7621254818780036
cel-miR-64-5p,24102.40687800643,0.4934115744222913,0.5243711250187993,0.9409587043996785,0.34672602195207375,0.6428428779443205
cel-miR-65-3p,17.925296691119183,-0.04780153059087841,0.7476349700808339,-0.06393699131771502,0.9490203977102217,0.9891112872730138
cel-miR-65-5p,31993.653148832032,0.5339282138869897,0.547030638758373,0.976048096865063,0.3290406303088446,0.6257477882752016
cel-miR-66-3p,81.67518709434889,-1.4942614907471319,0.7418779197046749,-2.014160889627183,0.043992644410466006,0.2953258733552347
cel-miR-66-5p,23572.589126560008,0.7414936205160088,0.538288428115049,1.377502435102559,0.1683569624449573,0.4694590969228415
